countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
174,174,19.28623517,-99.140413,0.068359375,0.154296875,1.012207031,00:32.3,00:19.4
175,175,19.28623517,-99.140413,0.102294922,0.08984375,0.911621094,00:32.4,00:19.4
176,176,19.28623517,-99.140413,0.158691406,0.031494141,0.876464844,00:33.6,00:20.6
177,177,19.28623517,-99.140413,0.125976563,0.079589844,0.992431641,00:33.6,00:20.6
178,178,19.28623517,-99.140413,0.271484375,0.045898438,0.888183594,00:33.6,00:20.7
179,179,19.28623517,-99.140413,0.215820313,0.137207031,0.893554688,00:33.6,00:20.7
180,180,19.28623517,-99.140413,0.150878906,0.034423828,0.932617188,00:33.7,00:20.7
181,181,19.286183,-99.14042367,0.119140625,0.013916016,0.875244141,00:33.7,00:20.7
182,182,19.286183,-99.14042367,0.076660156,0.038330078,0.960205078,00:33.7,00:20.7
183,183,19.286183,-99.14042367,0.019042969,0.067382813,0.967285156,00:33.7,00:20.7
184,184,19.286183,-99.14042367,0.106445313,0.035400391,0.919433594,00:33.7,00:20.8
185,185,19.286183,-99.14042367,0.144775391,0.056152344,0.890380859,00:33.8,00:20.8
186,186,19.286183,-99.14042367,0.137695313,0.026367188,0.87109375,00:33.8,00:20.8
187,187,19.286183,-99.14042367,0.153564453,0.030029297,0.859375,00:33.8,00:20.8
188,188,19.286183,-99.14042367,0.111816406,0.030517578,0.99609375,00:33.8,00:20.8
189,189,19.286183,-99.14042367,0.129394531,0.044433594,0.894775391,00:33.8,00:20.8
190,190,19.28612967,-99.1404265,0.104980469,0.08984375,0.938964844,00:34.2,00:21.2
191,191,19.28612967,-99.1404265,0.120849609,0.099365234,0.921630859,00:34.3,00:21.3
192,192,19.28612967,-99.1404265,0.159423828,0.033447266,0.883789063,00:34.3,00:21.4
193,193,19.28612967,-99.1404265,0.041015625,0.043701172,0.922119141,00:34.4,00:21.4
194,194,19.28612967,-99.1404265,0.079589844,-0.0078125,0.908691406,00:34.5,00:21.5
195,195,19.28612967,-99.1404265,0.198486328,0.058837891,0.929199219,00:34.6,00:21.6
196,196,19.28612967,-99.1404265,0.147705078,-0.000732422,0.854736328,00:34.6,00:21.7
197,197,19.28612967,-99.1404265,0.165527344,0.047851563,0.872070313,00:34.7,00:21.7
198,198,19.28612967,-99.1404265,0.115478516,0.060791016,0.965820313,00:34.8,00:21.8
199,199,19.286074,-99.140436,0.197021484,0.049072266,0.903320313,00:35.2,00:22.3
200,200,19.286074,-99.140436,0.148925781,0.049072266,0.975341797,00:35.3,00:22.3
201,201,19.286074,-99.140436,0.150390625,0.128173828,0.93359375,00:36.5,00:23.5
202,202,19.286074,-99.140436,0.162597656,0.085693359,0.862304688,00:36.5,00:23.5
203,203,19.286074,-99.140436,0.137695313,0.129394531,0.909667969,00:36.5,00:23.6
204,204,19.286074,-99.140436,0.117431641,0.135986328,0.859130859,00:36.6,00:23.6
205,205,19.286074,-99.140436,0.109863281,0.118408203,0.820068359,00:36.6,00:23.6
206,206,19.286074,-99.140436,0.120849609,0.0859375,0.91796875,00:36.6,00:23.6
207,207,19.286074,-99.140436,0.1328125,0.103027344,0.919433594,00:36.6,00:23.6
