countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
88,88,19.28631217,-99.14039,0.190673828,0.1640625,0.933349609,16:19.2,00:10.0
89,89,19.28631217,-99.14039,0.059326172,0.067626953,0.927001953,16:19.3,00:10.1
90,90,19.28631217,-99.14039,0.068359375,0.047119141,0.925537109,16:19.4,00:10.2
91,91,19.28631217,-99.14039,0.110351563,0.068603516,0.971435547,16:19.4,00:10.2
92,92,19.28631217,-99.14039,0.123291016,0.096923828,0.807617188,16:19.5,00:10.3
93,93,19.28631217,-99.14039,0.034912109,0.053710938,0.921386719,16:19.6,00:10.4
94,94,19.28631217,-99.14039,0.097167969,0.190917969,0.876464844,16:19.6,00:10.4
95,95,19.28631217,-99.14039,0.147705078,-0.007568359,0.971191406,16:19.7,00:10.5
96,96,19.28631217,-99.14039,0.157958984,0.129638672,0.889160156,16:19.8,00:10.6
97,97,19.28623517,-99.14039017,0.127441406,0.084716797,0.957519531,16:20.2,00:11.0
98,98,19.28623517,-99.14039017,0.087646484,0.080566406,0.841308594,16:20.3,00:11.1
99,99,19.28623517,-99.14039017,0.142089844,0.085449219,0.928466797,16:20.4,00:11.2
100,100,19.28623517,-99.14039017,0.178222656,0.141601563,0.879882813,16:20.4,00:11.2
101,101,19.28623517,-99.14039017,0.187988281,0.098632813,0.852050781,16:21.6,00:12.4
102,102,19.28623517,-99.14039017,0.027587891,0.177246094,1.058837891,16:21.6,00:12.4
103,103,19.28623517,-99.14039017,0.048339844,0.103515625,0.923339844,16:21.7,00:12.5
104,104,19.28623517,-99.14039017,0.067138672,0.007568359,0.842773438,16:21.7,00:12.5
105,105,19.28623517,-99.14039017,0.100341797,0.001708984,1.019775391,16:21.7,00:12.5
106,106,19.286159,-99.14039233,0.069824219,0.112792969,1.002685547,16:21.7,00:12.5
107,107,19.286159,-99.14039233,0.163330078,0.028076172,0.887939453,16:21.7,00:12.5
108,108,19.286159,-99.14039233,0.151367188,0.079589844,0.942382813,16:21.7,00:12.5
109,109,19.286159,-99.14039233,0.137939453,0.141113281,0.823242188,16:21.8,00:12.6
110,110,19.286159,-99.14039233,0.095703125,0.142578125,0.961669922,16:21.8,00:12.6
111,111,19.286159,-99.14039233,0.102050781,0.0703125,0.859375,16:21.8,00:12.6
112,112,19.286159,-99.14039233,0.116455078,0.052734375,0.756347656,16:21.8,00:12.6
113,113,19.286159,-99.14039233,0.108886719,0.071533203,0.923095703,16:21.8,00:12.6
114,114,19.286159,-99.14039233,0.11328125,0.067871094,0.828613281,16:21.8,00:12.6
