countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
84,84,19.28661417,-99.14035133,0.248535156,-0.088134766,0.772460938,13:52.1,00:10.6
85,85,19.28661417,-99.14035133,0.240966797,0.012939453,0.857910156,13:52.1,00:10.6
86,86,19.28661417,-99.14035133,0.294189453,-0.137451172,0.741210938,13:52.2,00:10.6
87,87,19.28661417,-99.14035133,0.184814453,-0.080566406,0.972412109,13:52.2,00:10.6
88,88,19.28661417,-99.14035133,0.150634766,-0.069091797,1.077392578,13:52.2,00:10.6
89,89,19.28661417,-99.14035133,0.064697266,-0.056640625,0.961914063,13:52.2,00:10.7
90,90,19.28661417,-99.14035133,0.055419922,-0.037597656,0.915771484,13:52.2,00:10.7
91,91,19.28661417,-99.14035133,0.065917969,-0.01953125,0.903076172,13:52.2,00:10.7
92,92,19.28661417,-99.14035133,0.175048828,-0.060058594,0.758789063,13:52.2,00:10.7
93,93,19.28655183,-99.140352,0.124267578,-0.053710938,1.026855469,13:52.3,00:10.7
94,94,19.28655183,-99.140352,0.067871094,-0.078369141,1.003173828,13:52.3,00:10.7
95,95,19.28655183,-99.140352,0.151367188,-0.080078125,0.843994141,13:52.4,00:10.8
96,96,19.28655183,-99.140352,0.057128906,0.018554688,1.061767578,13:52.4,00:10.9
97,97,19.28655183,-99.140352,0.126708984,-0.071777344,0.888916016,13:52.5,00:10.9
98,98,19.28655183,-99.140352,0.055664063,0.016845703,0.971191406,13:52.6,00:11.0
99,99,19.28655183,-99.140352,0.097900391,-0.011962891,0.943115234,13:52.6,00:11.1
100,100,19.28655183,-99.140352,0.132568359,0.045410156,1.054931641,13:52.7,00:11.2
101,101,19.28655183,-99.140352,0.079589844,0.012695313,0.951660156,13:53.8,00:12.2
102,102,19.28647483,-99.14035367,0.130859375,-0.038574219,0.956787109,13:53.8,00:12.3
103,103,19.28647483,-99.14035367,0.117675781,-0.048828125,0.952392578,13:53.8,00:12.3
104,104,19.28647483,-99.14035367,0.008300781,0.135009766,0.923339844,13:53.9,00:12.3
105,105,19.28647483,-99.14035367,0.036621094,0.061767578,0.952392578,13:53.9,00:12.3
