countOBU,countRSU,latitude,longitude,Ax,Ay,Az,datetime,timeFromBeginning
168,168,19.28554167,-99.1404995,0.208007813,0.206787109,0.923095703,05:17.7,00:18.4
169,169,19.28544517,-99.14051583,0.256103516,0.036865234,0.963378906,05:18.2,00:18.9
170,170,19.28544517,-99.14051583,0.193115234,0.111083984,0.886230469,05:18.3,00:18.9
171,171,19.28544517,-99.14051583,0.270996094,0.048583984,0.928955078,05:18.3,00:19.0
172,172,19.28544517,-99.14051583,0.184570313,0.154541016,0.858886719,05:18.4,00:19.1
173,173,19.28544517,-99.14051583,0.080078125,0.131347656,0.755371094,05:18.5,00:19.1
174,174,19.28544517,-99.14051583,0.061523438,0.099365234,1.021972656,05:18.6,00:19.2
175,175,19.28544517,-99.14051583,0.209472656,0.018554688,0.989257813,05:18.6,00:19.3
176,176,19.28544517,-99.14051583,0.159423828,0.072753906,0.894775391,05:20.0,00:20.6
177,177,19.28544517,-99.14051583,0.113037109,0.111083984,0.864990234,05:20.0,00:20.6
178,178,19.28534783,-99.14052917,0.086181641,0.150146484,1.107177734,05:20.0,00:20.7
179,179,19.28534783,-99.14052917,0.030517578,0.074462891,0.935302734,05:20.0,00:20.7
180,180,19.28534783,-99.14052917,0.076171875,0.118164063,0.962158203,05:20.1,00:20.7
181,181,19.28534783,-99.14052917,0.029296875,0.104736328,0.893554688,05:20.1,00:20.7
182,182,19.28534783,-99.14052917,0.081298828,0.101318359,0.868164063,05:20.1,00:20.8
183,183,19.28534783,-99.14052917,0.043701172,0.106933594,0.913574219,05:20.1,00:20.8
184,184,19.28534783,-99.14052917,0.104248047,0.077636719,0.920898438,05:20.1,00:20.8
185,185,19.28534783,-99.14052917,0.127441406,0.024169922,0.903320313,05:20.1,00:20.8
186,186,19.28534783,-99.14052917,0.090820313,0.116943359,0.851074219,05:20.1,00:20.8
187,187,19.2852515,-99.14054083,0.063720703,0.108398438,0.909667969,05:20.2,00:20.9
188,188,19.2852515,-99.14054083,0.090820313,0.079589844,0.9296875,05:20.3,00:20.9
189,189,19.2852515,-99.14054083,0.062011719,0.095214844,0.846435547,05:20.3,00:21.0
190,190,19.2852515,-99.14054083,0.098144531,0.114990234,0.775390625,05:20.4,00:21.1
191,191,19.2852515,-99.14054083,0.05859375,0.087158203,0.907226563,05:20.5,00:21.1
192,192,19.2852515,-99.14054083,0.089599609,0.071044922,0.867675781,05:20.6,00:21.2
193,193,19.2852515,-99.14054083,0.052490234,0.036865234,0.914550781,05:20.6,00:21.3
194,194,19.2852515,-99.14054083,0.12890625,0.096923828,0.883300781,05:20.7,00:21.3
195,195,19.2852515,-99.14054083,0.100097656,0.106933594,0.991699219,05:20.7,00:21.4
